1.96, 5.38
2.04, 5.32
2.13, 5.51
2.27, 5.65
2.27, 5.71
2.15, 5.69
2.20, 5.61
2.28, 5.55
2.06, 5.42
1.89, 5.35
1.86, 5.34
1.88, 5.43
1.96, 5.37
2.05, 5.33
2.13, 5.51
2.26, 5.67
2.29, 5.73
2.17, 5.70
2.20, 5.62
2.25, 5.57
2.03, 5.41
1.86, 5.33
1.83, 5.33
1.88, 5.43
1.96, 5.37
2.05, 5.34
2.09, 5.53
2.25, 5.66
2.24, 5.72
2.14, 5.69
2.17, 5.62
2.29, 5.54
2.04, 5.40
1.90, 5.32
1.85, 5.32
1.86, 5.42
1.97, 5.36
2.06, 5.33
2.10, 5.53
2.21, 5.68
2.20, 5.75
2.14, 5.70
2.22, 5.63
2.22, 5.55
1.95, 5.42
1.86, 5.35
1.84, 5.35
1.89, 5.44
1.98, 5.38
2.04, 5.39
2.11, 5.57
2.26, 5.67
2.26, 5.68
2.18, 5.64
2.25, 5.59
2.23, 5.50
1.98, 5.40
1.87, 5.35
1.87, 5.38
1.91, 5.46
1.98, 5.40
2.06, 5.33
2.09, 5.50
2.23, 5.59
2.23, 5.63
2.10, 5.62
2.13, 5.58
2.21, 5.54
2.06, 5.49
1.99, 5.42
1.95, 5.40
1.92, 5.47
1.93, 5.50
2.03, 5.44
2.04, 5.45
2.01, 5.49
2.06, 5.52
2.08, 5.53
2.04, 5.52
1.97, 5.50
1.87, 5.47
1.85, 5.42
1.84, 5.42
1.78, 5.42
1.75, 5.43
1.76, 5.44
1.77, 5.46
1.79, 5.48
1.88, 5.50
2.03, 5.49
2.11, 5.56
2.19, 5.63
2.27, 5.73
2.24, 5.77
2.20, 5.72
2.24, 5.60
2.26, 5.52
2.06, 5.37
1.88, 5.29
1.78, 5.27
1.81, 5.36
1.92, 5.32
2.05, 5.30
2.12, 5.46
2.26, 5.60
2.28, 5.71
2.19, 5.70
2.21, 5.58
2.30, 5.53
2.04, 5.42
1.85, 5.33
1.77, 5.31
1.84, 5.37
1.95, 5.35
2.03, 5.29
2.08, 5.48
2.23, 5.63
2.25, 5.72
2.16, 5.68
2.23, 5.59
2.30, 5.55
2.05, 5.43
1.88, 5.35
1.84, 5.33
1.89, 5.41
1.96, 5.34
2.07, 5.31
2.08, 5.51
2.27, 5.68
2.28, 5.73
2.15, 5.68
2.22, 5.62
2.19, 5.54
1.96, 5.39
1.82, 5.34
1.81, 5.36
1.92, 5.43
1.97, 5.33
2.04, 5.44
2.14, 5.60
2.30, 5.74
2.24, 5.73
2.16, 5.65
2.30, 5.62
2.15, 5.49
1.93, 5.36
1.85, 5.31
1.86, 5.36
1.94, 5.42
2.01, 5.32
2.05, 5.47
2.15, 5.62
2.24, 5.73
2.18, 5.71
2.18, 5.64
2.26, 5.60
2.00, 5.47
1.84, 5.38
1.78, 5.36
1.84, 5.42
1.92, 5.38
2.02, 5.33
2.05, 5.51
2.29, 5.67
2.22, 5.72
2.11, 5.65
2.21, 5.62
2.20, 5.51
1.95, 5.38
1.83, 5.34
1.82, 5.38
1.89, 5.47
1.97, 5.34
2.03, 5.44
2.09, 5.59
2.24, 5.71
2.20, 5.71
2.14, 5.63
2.26, 5.58
2.11, 5.47
1.90, 5.37
1.81, 5.31
1.82, 5.36
1.91, 5.40
1.93, 5.30
1.78, 5.45
0.51, 5.61
0.55, 5.74
0.75, 5.76
0.52, 5.66
0.63, 5.60
0.80, 5.46
0.46, 5.35
0.43, 5.32
0.46, 5.40
0.44, 5.40
0.04, 5.31
0.68, 5.49
0.81, 5.64
0.19, 5.73
0.53, 5.71
0.64, 5.62
0.18, 5.57
0.59, 5.41
0.17, 5.33
0.71, 5.31
1.01, 5.42
0.84, 5.36
0.55, 5.31
0.48, 5.49
0.78, 5.63
0.24, 5.71
0.80, 5.70
0.06, 5.62
0.51, 5.55
0.48, 5.42
0.40, 5.36
0.88, 5.35
0.59, 5.44
0.40, 5.45
0.59, 5.32
0.44, 5.36
0.87, 5.42
1.02, 5.51
0.49, 5.58
0.47, 5.62
0.36, 5.64
0.25, 5.64
0.22, 5.59
0.78, 5.52
0.57, 5.48
0.59, 5.48
0.34, 5.51
0.50, 5.56
0.57, 5.61
0.71, 5.61
0.65, 5.61
0.70, 5.62
0.88, 5.63
0.49, 5.66
0.39, 5.66
0.43, 5.66
0.64, 5.66
0.43, 5.66
0.77, 5.65
0.72, 5.63
0.48, 5.61
0.49, 5.59
0.58, 5.57
0.30, 5.57
0.37, 5.54
0.61, 5.53
0.60, 5.52
0.46, 5.53
0.67, 5.54
0.56, 5.57
0.66, 5.61
0.77, 5.65
0.82, 5.69
0.33, 5.69
0.71, 5.69
0.35, 5.68
0.24, 5.67
0.42, 5.67
0.48, 5.67
0.38, 5.68
0.76, 5.68
0.22, 5.68
0.62, 5.69
0.52, 5.70
0.57, 5.70
0.26, 5.69
0.74, 5.69
0.58, 5.69
0.40, 5.69
0.42, 5.69
0.37, 5.69
1.02, 5.69
0.46, 5.68
0.30, 5.68
0.98, 5.68
0.32, 5.69
0.86, 5.68
0.72, 5.68
0.84, 5.68
0.88, 5.68
0.64, 5.68
0.42, 5.68
0.32, 5.68
0.55, 5.68
0.56, 5.68
0.35, 5.68
0.44, 5.68
0.36, 5.69
0.13, 5.68
0.73, 5.68
0.59, 5.68
0.27, 5.68
0.14, 5.68
0.30, 5.68
0.32, 5.68
0.53, 5.68
0.55, 5.68
0.43, 5.68
0.51, 5.68
0.68, 5.67
0.09, 5.65
0.69, 5.65
0.74, 5.64
0.75, 5.63
0.57, 5.63
0.14, 5.62
0.22, 5.63
0.68, 5.62
0.56, 5.63
0.76, 5.62
0.50, 5.62
0.58, 5.62
0.94, 5.63
0.44, 5.63
0.99, 5.63
0.73, 5.63
0.72, 5.62
1.74, 5.62
1.93, 5.63
1.95, 5.63
1.85, 5.63
1.47, 5.63
1.47, 5.63
1.95, 5.63
1.84, 5.63
1.73, 5.63
2.67, 5.63
2.24, 5.63
1.93, 5.63
1.92, 5.63
1.94, 5.63
1.98, 5.63
1.66, 5.63
1.49, 5.64
2.03, 5.64
2.00, 5.63
1.93, 5.63
1.93, 5.63
1.93, 5.63
1.93, 5.63
1.93, 5.64
1.93, 5.64
1.93, 5.64
1.93, 5.64
1.93, 5.64
1.92, 5.64
1.93, 5.64
1.93, 5.64
1.93, 5.64
1.93, 5.65
1.92, 5.66
1.92, 5.66
1.92, 5.68
1.92, 5.69
1.93, 5.69
1.92, 5.69
1.92, 5.70
1.92, 5.70
1.93, 5.69
1.93, 5.69
1.93, 5.69
1.93, 5.70
1.92, 5.70
1.92, 5.69
1.91, 5.69
1.91, 5.70
1.91, 5.69
1.91, 5.69
1.91, 5.68
1.90, 5.68
1.89, 5.67
1.89, 5.67
1.89, 5.66
1.90, 5.67
1.90, 5.67
1.89, 5.66
1.89, 5.66
1.88, 5.67
1.88, 5.67
1.88, 5.67
1.88, 5.67
1.87, 5.67
1.86, 5.67
1.85, 5.67
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.86, 5.68
1.86, 5.68
1.87, 5.68
1.88, 5.68
1.88, 5.68
1.88, 5.68
1.88, 5.68
1.88, 5.68
1.89, 5.68
1.89, 5.68
1.89, 5.68
1.89, 5.68
1.89, 5.68
1.89, 5.68
1.89, 5.68
1.89, 5.68
1.88, 5.68
1.85, 5.68
1.84, 5.68
1.84, 5.68
1.83, 5.68
1.82, 5.68
1.82, 5.68
1.82, 5.68
1.82, 5.68
1.82, 5.68
1.82, 5.68
1.82, 5.68
1.82, 5.68
1.82, 5.68
1.82, 5.68
1.82, 5.68
1.83, 5.68
1.83, 5.68
1.84, 5.68
1.84, 5.68
1.84, 5.68
1.84, 5.68
1.85, 5.68
1.84, 5.68
1.85, 5.68
1.84, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.85, 5.68
1.85, 5.68
1.84, 5.68
1.84, 5.68
1.84, 5.68
1.84, 5.68
1.84, 5.68
1.84, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.86, 5.68
1.87, 5.68
1.86, 5.67
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.85, 5.68
1.85, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.87, 5.68
1.87, 5.68
1.86, 5.67
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.86, 5.68
1.85, 5.68
1.85, 5.68
1.85, 5.69
1.85, 5.68
1.85, 5.69
1.85, 5.69
1.85, 5.69
1.85, 5.69
1.85, 5.69
1.85, 5.69
1.85, 5.69
1.85, 5.69
1.85, 5.69
1.85, 5.69
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.69
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.82, 5.70
1.82, 5.70
1.82, 5.70
1.82, 5.70
1.82, 5.70
1.82, 5.70
1.82, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.82, 5.70
1.82, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.83, 5.70
1.84, 5.70
1.84, 5.70
1.84, 5.70
1.85, 5.70
1.85, 5.70
1.86, 5.70
1.86, 5.69
1.86, 5.69
1.86, 5.68
1.88, 5.68
1.88, 5.68
1.88, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.67
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.87, 5.68
1.89, 5.67
1.89, 5.67
1.89, 5.67
1.89, 5.67
1.91, 5.66
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.93, 5.65
1.93, 5.66
1.92, 5.65
1.93, 5.65
1.93, 5.65
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.92, 5.65
1.91, 5.65
1.90, 5.65
1.90, 5.65
1.89, 5.65
1.89, 5.65
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.88, 5.66
1.87, 5.67
1.88, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.67
1.87, 5.67
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.67
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.66
1.87, 5.67
1.88, 5.67
1.90, 5.65
1.95, 5.62
1.99, 5.58
2.03, 5.57
2.05, 5.57
2.02, 5.57
1.96, 5.53
1.89, 5.46
1.87, 5.36
1.84, 5.28
1.81, 5.25
1.76, 5.25
1.73, 5.25
1.79, 5.29
2.00, 5.37
2.18, 5.37
2.30, 5.47
2.42, 5.66
2.44, 5.81
2.39, 5.77
2.42, 5.56
2.36, 5.44
2.04, 5.30
1.72, 5.25
1.54, 5.25
1.78, 5.29
1.99, 5.27
2.06, 5.30
2.24, 5.52
2.40, 5.76
2.33, 5.79
2.34, 5.58
2.38, 5.50
2.15, 5.44
1.74, 5.37
1.58, 5.32
1.74, 5.35
1.95, 5.34
2.09, 5.26
2.13, 5.40
2.23, 5.77
2.28, 5.87
2.32, 5.65
2.40, 5.50
2.38, 5.42
2.08, 5.29
1.74, 5.25
1.64, 5.25
1.87, 5.24
2.06, 5.20
2.21, 5.11
2.35, 5.41
2.47, 5.72
2.54, 5.83
2.54, 5.57
2.53, 5.52
2.42, 5.40
2.03, 5.23
1.79, 5.14
1.80, 5.13
1.98, 5.14
2.05, 5.10
2.23, 5.11
2.43, 5.47
2.53, 5.73
2.55, 5.62
2.51, 5.48
2.50, 5.43
2.34, 5.21
1.97, 5.12
1.81, 5.10
1.97, 5.13
2.05, 5.14
2.15, 5.04
2.30, 5.26
2.39, 5.59
2.48, 5.72
2.44, 5.50
2.47, 5.48
2.43, 5.35
2.07, 5.18
1.88, 5.17
1.90, 5.17
2.07, 5.20
2.09, 5.18
2.23, 5.07
2.40, 5.43
2.51, 5.67
2.46, 5.66
2.40, 5.49
2.43, 5.45
2.29, 5.29
1.97, 5.17
1.80, 5.17
1.89, 5.17
2.04, 5.19
2.09, 5.05
2.16, 5.31
2.34, 5.57
2.38, 5.69
2.36, 5.56
2.40, 5.49
2.47, 5.40
2.13, 5.22
1.96, 5.20
1.95, 5.19
2.05, 5.24
2.11, 5.23
2.15, 5.08
2.11, 5.34
2.29, 5.44
2.28, 5.48
2.26, 5.40
2.33, 5.35
2.17, 5.31
2.04, 5.27
2.04, 5.28
2.04, 5.35
2.09, 5.34
2.11, 5.32
2.14, 5.33
2.14, 5.35
2.13, 5.33
2.11, 5.29
2.06, 5.26
2.01, 5.24
1.97, 5.23
1.90, 5.26
1.85, 5.27
1.83, 5.29
1.84, 5.29
1.98, 5.31
2.14, 5.37
2.22, 5.52
2.37, 5.67
2.45, 5.75
2.49, 5.61
2.46, 5.47
2.38, 5.38
2.16, 5.19
1.89, 5.08
1.75, 5.07
1.81, 5.16
1.99, 5.15
2.09, 5.11
2.24, 5.33
2.43, 5.58
2.49, 5.74
2.47, 5.64
2.47, 5.50
2.39, 5.47
2.16, 5.27
1.88, 5.13
1.73, 5.11
1.85, 5.13
2.01, 5.13
2.09, 5.06
2.19, 5.37
2.37, 5.64
2.50, 5.77
2.46, 5.59
2.47, 5.55
2.38, 5.44
2.03, 5.19
1.80, 5.12
1.79, 5.11
2.01, 5.18
2.03, 5.15
0.53, 5.16
0.45, 5.50
0.68, 5.74
0.44, 5.74
0.59, 5.55
0.64, 5.53
0.21, 5.33
0.97, 5.15
0.62, 5.12
0.25, 5.14
0.76, 5.15
0.55, 5.04
0.45, 6.28
0.66, 5.58
0.93, 5.68
0.51, 5.50
0.49, 5.49
0.53, 5.35
0.60, 5.15
0.46, 5.11
0.76, 5.13
0.81, 5.20
0.64, 5.13
0.81, 5.30
0.33, 5.49
0.29, 6.28
0.83, 6.28
0.75, 6.28
0.85, 6.28
0.79, 6.28
0.85, 6.28
0.57, 6.28
0.42, 6.28
0.85, 6.28
0.27, 6.28
0.65, 6.28
0.49, 6.28
0.38, 6.28
0.49, 6.28
0.47, 6.28
